replicate,A_delta_auroc,A_delta_auprc,BC_delta_auroc,BC_delta_auprc,all_delta_auroc,all_delta_auprc,did_delta_auroc,did_delta_auprc
1018,0.01679153544767309,0.01885488194620974,0.11827956989247301,0.15976828415905767,0.018721649656460504,0.020801631415277105,-0.10148803444479992,-0.14091340221284793
1019,0.017374626276301708,0.05340095113108306,0.1513761467889908,0.00521688804707672,0.01986550632911388,0.05522194700924893,-0.1340015205126891,0.04818406308400634
1020,0.02079642058165554,0.04976037781396947,0.13285714285714284,0.03109642075866828,0.024892197542917494,0.05170373175139692,-0.1120607222754873,0.01866395705530119
1021,-0.009223553934340711,0.030041384012866684,0.16877637130801681,0.06381172839506175,-0.00797755930835764,0.031568578592989865,-0.17799992524235753,-0.03377034438219506
1022,0.02110694580780559,0.031386813292988175,0.06250000000000011,0.04385896019976654,0.021336381480558386,0.033080333580534416,-0.04139305419219452,-0.012472146906778364
1023,0.02117721430076558,0.039190849136500394,0.1148648648648648,0.031109716509434282,0.023464175056394643,0.03938815609319049,-0.09368765056409922,0.008081132627066112
1024,0.00737814675950732,0.033699975618647265,0.17002012072434614,0.0737247671795751,0.012766223491871176,0.03922463867115711,-0.16264197396483882,-0.040024791560927836
1025,0.03261285768315514,0.02624831624882215,0.1694915254237288,0.18643606608722893,0.037393465530298875,0.03024230919039289,-0.13687866774057367,-0.16018774983840678
1026,0.010796649238207667,0.02767022245558101,0.0862708719851577,0.07074173114532925,0.013460533193936253,0.029492266115600796,-0.07547422274695004,-0.04307150868974824
1027,0.010790347563642833,0.029282522140026523,-0.012210012210012167,0.03800467724959691,0.011601160116011644,0.030438954624081388,0.023000359773655,-0.00872215510957039
1028,0.016556340489530474,0.03479271954616703,0.0475000000000001,0.009818067893471505,0.017256134317590988,0.03539699642594468,-0.030943659510469623,0.024974651652695523
1029,0.030596701334173693,0.09083247426269508,0.016483516483516536,0.026424357728844994,0.030056388977550808,0.08991610665465458,0.014113184850657157,0.06440811653385009
1030,0.03139537411416893,0.06464343432640426,0.0748251748251747,0.025750431395911988,0.03291888121978792,0.0652734127673926,-0.04342980071100577,0.038893002930492276
1031,0.0006862835816291435,0.03792857053486187,0.020979020979021046,0.008687156040386293,0.004326465109076527,0.03946059485969705,-0.020292737397391902,0.02924141449447558
1032,0.017373747333321532,0.07145145884648468,0.13473684210526327,0.06755424069204209,0.019585202940703428,0.07363176920731285,-0.11736309477194173,0.0038972181544425916
1033,-0.0034536559156450597,0.00446872707023821,-0.056451612903225756,-0.022943722943722933,-0.004267674614677697,0.003967002186111818,0.0529979569875807,0.027412450013961143
1034,0.03468473595213328,0.0596152301963509,0.021929824561403466,0.008180615158036475,0.03550136013299077,0.059139837850118976,0.012754911390729817,0.051434615038314424
1035,0.00023867205945748982,0.02930291875208843,0.017391304347825987,0.041958041958041925,-0.00036675835625565867,0.028857419071057322,-0.017152632288368497,-0.012655123205953495
1036,0.006695999801131225,0.03628199513237873,0.00649350649350644,0.01328370730001878,0.006324184360434915,0.03419869678515583,0.0002024933076247848,0.02299828783235995
1037,0.05273928985938936,0.05318774631299067,0.0013605442176871652,0.03634034484452231,0.05110064002182002,0.05238756804188044,0.051378745641702195,0.01684740146846836
1038,0.011898670565123948,0.06158166342667154,0.04938271604938271,0.07596564233888177,0.014048733010040282,0.0646475036759073,-0.037484045484258766,-0.01438397891221023
1039,0.012058176303436197,0.053452710513737345,0.01302083333333326,0.011825092112246166,0.012697046815210777,0.05416507254359665,-0.0009626570298970627,0.04162761840149118
1040,0.0360418535127055,0.0425080993533728,0.010000000000000009,0.029030910609857977,0.036735745491206395,0.04300719588311755,0.026041853512705493,0.01347718874351482
1041,0.016322245024578907,0.051227376079115344,0.20519059205190604,0.0665998263677331,0.02308837443747458,0.05632246844679972,-0.18886834702732713,-0.01537245028861775
1042,0.01663984551013853,0.049689908541261096,,,0.017024508744704292,0.050175806665850864,,
1043,-0.01402147635913864,0.045344442416083985,0.08956916099773238,0.14312633179628254,-0.010552683472792146,0.048364418913988017,-0.10359063735687102,-0.09778188938019855
1044,0.02379999068857963,0.033779768011226646,0.1322314049586777,0.013781223083548663,0.02359097668513177,0.033161782244183924,-0.10843141427009806,0.019998544927677983
1045,0.0031142611683848687,0.044357682945282445,0.07327586206896564,0.05238095238095239,0.003816431090368222,0.04555129951551587,-0.07016160090058077,-0.008023269435669944
1046,0.009693513898788586,0.04486495535961271,0.06605504587155964,0.03151861621159867,0.010115114774197909,0.04342480771734594,-0.05636153197277105,0.013346339148014044
1047,0.003922523937836209,0.029200149548129106,0.034965034965035,0.01086978391607301,0.006280467475828777,0.029816588564318514,-0.031042511027198794,0.018330365632056096
1048,0.005645615117904401,0.03865806996968246,0.08695652173913038,0.07810467310467312,0.00901027618275374,0.041191283011866225,-0.08131090662122598,-0.039446603134990654
1049,0.022316917805210168,0.0650239432964552,0.17142857142857137,0.15229437229437226,0.02615030743884983,0.06655434476211372,-0.1491116536233612,-0.08727042899791707
1050,0.010687638172439229,0.04203637953764913,0.12934362934362942,0.16467642345571704,0.013746413932222756,0.04463893588398976,-0.11865599117119019,-0.1226400439180679
1051,-0.010950533484625158,0.060225659015304495,0.022067363530778206,0.028442326422342873,-0.009143687084491758,0.06078539058887397,-0.033017897015403364,0.03178333259296162
1052,-0.008233120619666301,0.02841964455479215,0.06694214876033044,0.0475011593264727,-0.0044982275069482824,0.030627867834692568,-0.07517526937999675,-0.019081514771680547
1053,0.00884322327407061,0.048364536004458225,0.06043956043956045,0.034276760215965124,0.010926105677094844,0.04882628629705371,-0.051596337165489836,0.014087775788493101
1054,0.02287924366136662,0.030326701945884188,0.030660377358490476,0.037475565017282206,0.023629809192866946,0.03180113878755911,-0.007781133697123854,-0.007148863071398018
1055,0.006958600196108167,0.04660549345055931,-0.04200542005420049,-0.006388191904285134,0.0075436479934442024,0.04658198234922495,0.04896402025030866,0.052993685354844444
1056,0.03134918197268466,0.059131272699617154,0.06578947368421051,0.07510474275180158,0.031577507773810964,0.05929523166708642,-0.03444029171152585,-0.015973470052184427
1057,0.011854922598398265,0.06307199778167069,0.19130434782608685,0.08214217648179913,0.016358077604434418,0.0655212346782589,-0.17944942522768859,-0.019070178700128435
1058,0.019096004330401928,0.03292243253636451,0.05102040816326525,0.02630865169999891,0.020107897127603525,0.035078267601766855,-0.031924403832863324,0.0066137808363656014
1059,-0.02002649190554784,0.05597827827188934,0.0009842519685038242,0.03312733633812065,-0.017665062352221095,0.054042034688951135,-0.021010743874051663,0.022850941933768687
1060,0.010456565037536225,0.05635600208278657,0.11199999999999999,0.03295316265655249,0.013571535244922384,0.05887766804079245,-0.10154343496246376,0.023402839426234084
1061,0.025428013282264184,0.056737216218385816,0.01990632318501162,0.03390970731276417,0.025173211442772292,0.05652454990926298,0.005521690097252563,0.022827508905621643
1062,0.004964808551786604,0.02439392369770313,0.09480122324159013,0.065654999583571,0.0071526006235829165,0.027778277768017084,-0.08983641468980352,-0.04126107588586787
1063,0.0003853633618025043,0.026772926926885154,0.1210526315789473,0.04855225690237777,0.00301667662442473,0.02965441670667121,-0.1206672682171448,-0.021779329975492617
1064,0.013418265620549374,0.050733679815915506,0.05252100840336127,0.01414215789005474,0.014765686901568542,0.050624219722759295,-0.039102742782811895,0.036591521925860765
1065,0.030357150850241932,0.07186584533534901,0.09935897435897434,0.059261238951028875,0.03187637100420315,0.07492999314786047,-0.06900182350873241,0.012604606384320136
1066,0.008606608220990797,0.0505428958156951,0.004170141784820669,0.014137862531904827,0.008830927954558532,0.05066010747628344,0.004436466436170128,0.03640503328379027
1067,0.008600155510889218,0.03949919133576707,-0.021396396396396455,0.03752871978678429,0.008675004605653625,0.040017759980005035,0.029996551907285673,0.0019704715489827773
1068,0.008215501177653128,0.02516350443417914,0.08843537414965985,0.09076813527931313,0.011755562507331896,0.029484003149783833,-0.08021987297200672,-0.06560463084513399
1069,-0.010433851098018199,0.04422696518664729,0.17894736842105263,0.16248056872052255,-0.0072686461487474485,0.04592904030874462,-0.18938121951907083,-0.11825360353387526
1070,0.013171356046110638,0.03864980934168766,0.04804138950480408,0.09160633612408628,0.013685436803617113,0.03964146308467559,-0.03487003345869344,-0.05295652678239862
1071,-0.023734836139779114,0.023919197139534942,0.05154639175257736,0.0025872788139646094,-0.023582290680517537,0.02353909192130399,-0.07528122789235647,0.021331918325570333
1072,-0.0076978327873123975,-0.016837919619200725,0.041388518024032095,0.05473149734201982,-0.004186418255980651,-0.01427002656087914,-0.04908635081134449,-0.07156941696122054
1073,0.016676944055909138,0.06099696550532646,0.09195402298850586,0.11913432571327306,0.018491358438559202,0.06158774613182991,-0.07527707893259672,-0.0581373602079466
1074,0.00530509288917369,0.04914509470441389,0.12244897959183665,0.026785714285714288,0.005957105064247958,0.04944643367998333,-0.11714388670266296,0.0223593804186996
1075,0.038148794286273824,0.07917549807609198,0.12207792207792206,0.022615510279766382,0.04030402176310566,0.08196121341525464,-0.08392912779164824,0.056559987796325595
1076,0.008057053982754026,0.02474307719399302,0.13084112149532712,0.09925044788485633,0.011822699852720664,0.029913870542179977,-0.12278406751257309,-0.07450737069086331
1077,0.012499375281123548,0.03852184900544425,0.09469696969696961,0.003953116849243609,0.014210776640300016,0.03856629686239249,-0.08219759441584606,0.03456873215620064
1078,-0.00016165067048845572,0.05355239799019526,-0.13186813186813195,-0.008084437457893556,-0.0016025422766996478,0.053128219482994676,0.1317064811976435,0.06163683544808882
1079,0.006424336583449319,0.022818015397383595,0.1777777777777778,0.3514928764694104,0.011019266650945547,0.02747349447079811,-0.1713534411943285,-0.3286748610720268
1080,0.012045404452281194,0.04391064015612062,0.07928802588996775,0.09004498449462255,0.013721397649969158,0.045167252742093544,-0.06724262143768656,-0.04613434433850193
1081,0.020880663412948697,0.07790869504636416,0.24761904761904763,0.11403508771929824,0.023870139962601122,0.08023185026929106,-0.22673838420609893,-0.03612639267293408
1082,0.02760193256768606,0.03937378371234784,0.03579418344519014,0.015586240560399811,0.027498875496496877,0.036789020685160045,-0.008192250877504081,0.023787543151948032
1083,0.02120515075660201,0.03884050377532697,0.12250712250712248,0.027786354210789108,0.02303268993633134,0.037072455195118204,-0.10130197175052047,0.01105414956453786
1084,0.023170032238286398,0.040459175232149036,0.15503875968992253,0.0658554206839008,0.02751818866031097,0.044728745112035395,-0.13186872745163614,-0.02539624545175176
1085,-0.00586621315192748,0.033265643841545456,0.031250000000000056,0.0018200157394783825,-0.004814617118262143,0.03437503774837855,-0.037116213151927535,0.03144562810206707
1086,-0.02328819814687677,0.015516892517559555,-0.017921146953405076,0.09082561601548944,-0.023040863460702887,0.017169544867060765,-0.005367051193471695,-0.07530872349792989
1087,0.017181943451352155,0.045892912871615066,0.09278350515463923,0.0333129892833495,0.019467516487951197,0.049199500983056255,-0.07560156170328708,0.012579923588265568
1088,0.004264478104318847,0.057379789060566094,0.057065217391304435,0.01863686642231001,0.005650036194075558,0.05812512879670095,-0.05280073928698559,0.038742922638256086
1089,0.025289746490932963,0.04850553786867473,0.0732421875,0.03894331948427932,0.028124856447241497,0.05189011621627582,-0.04795244100906704,0.009562218384395409
1090,-0.007763471360901719,0.021065925434162358,0.15350877192982448,0.16017085639727147,-0.003968203281006,0.023368265453902193,-0.1612722432907262,-0.1391049309631091
1091,0.017856632871626532,0.06334266526505963,0.045454545454545414,0.1327460808884957,0.01903587263919493,0.06519816935008646,-0.027597912582918882,-0.06940341562343608
1092,0.040652180621498,0.08167506978929412,-0.014285714285714346,0.031028468104112972,0.03989984391259105,0.08137851366986137,0.05493789490721235,0.05064660168518115
1093,0.01172335696799709,0.03074878655528429,0.01043478260869568,0.018892597608440913,0.011498704097129941,0.03128200637099643,0.0012885743593014087,0.011856188946843378
1094,0.0008844311204079247,0.037870355112007204,0.018320610687022842,0.03250748584081918,0.000468659238527791,0.037911616824999494,-0.017436179566614918,0.005362869271188023
1095,0.023337621412473197,0.06065964250805503,0.07446808510638303,0.049259306020242824,0.02392403848629321,0.06084065339451661,-0.05113046369390983,0.011400336487812204
1096,-0.008645663881993837,0.0476995203242816,0.1614457831325301,0.14123591358309717,-0.004899973239699262,0.050788934357141824,-0.17009144701452394,-0.09353639325881558
1097,0.012737564135503976,0.032851304888936006,0.11190476190476184,0.03686871771351838,0.015026627079504196,0.03394977575284586,-0.09916719776925786,-0.004017412824582373
1098,0.001787304571541637,0.027953825667258847,-0.03488372093023262,0.0017409659627651008,0.0018659533201967893,0.02844957028097339,0.03667102550177426,0.026212859704493746
1099,0.009513505825943125,0.02842207801371413,0.10109289617486339,0.023085487284021343,0.012194548430181196,0.03091376390312106,-0.09157939034892026,0.0053365907296927875
1100,0.027491454847077934,0.08514848866326324,0.08917197452229297,0.03658353260848676,0.029373055754965294,0.08412857679112526,-0.06168051967521504,0.04856495605477648
1101,0.02368951612903225,0.05220239232876156,0.08133971291866027,0.057553916184447634,0.026188197767145094,0.0545146184663359,-0.057650196789628017,-0.0053515238556860745
1102,0.0015969839454399448,0.0278835711802769,0.13176144244105414,0.09015850489637528,0.004981991039444078,0.03184605525279838,-0.1301644584956142,-0.06227493371609838
1103,0.025428009528131845,0.0683185289552572,0.16129032258064513,0.04338090947819975,0.02771521521521525,0.0711795173968609,-0.13586231305251328,0.024937619477057443
1104,0.0009114981296706182,0.016778202398533726,0.029451137884872858,0.013793919132886495,0.0013062134035038975,0.014895966998039661,-0.02853963975520224,0.0029842832656472307
1105,-0.004231292330095782,0.03840567326428021,0.10704607046070469,0.04883250462056833,-0.0005453006988624942,0.041153407716105345,-0.11127736279080047,-0.010426831356288122
1106,0.02149027519139246,0.08222376614743254,0.036363636363636376,0.010697010279174454,0.022626802200170104,0.08313959940111817,-0.014873361172243915,0.07152675586825809
1107,0.03991340239063379,0.08725881997594434,-0.00877192982456143,0.004492887050895629,0.03897923343847687,0.08825248812652314,0.04868533221519522,0.08276593292504872
1108,0.004572856526626534,0.02336847805293346,-0.014403292181069949,0.01599367057626512,0.003977515022291156,0.02461924816039579,0.018976148707696483,0.007374807476668341
1109,0.018530368298491307,0.027075443346170514,0.014285714285714235,-0.008473389355742322,0.019793459552495785,0.027206362181074528,0.0042446540127770716,0.035548832701912836
1110,0.044301582507562665,0.07816104690949488,1.1102230246251565e-16,0.05035296732242253,0.044840793310191085,0.07736496668041487,0.044301582507562554,0.02780807958707235
1111,-0.012719376172144803,0.024655013297504802,0.04166666666666674,0.02718643665937398,-0.010979468118058278,0.027478157915107326,-0.054386042838811544,-0.0025314233618691784
1112,0.0029509397730712594,0.05945131303254855,0.12643678160919541,0.0836217418511428,0.0037141884584394047,0.059858471532623164,-0.12348584183612415,-0.024170428818594242
1113,0.011491293475977216,0.041105608012359546,-0.03361344537815125,0.019546276593412626,0.011017127951359007,0.042100516701349844,0.04510473885412847,0.02155933141894692
1114,0.03405712486387902,0.06970919881646512,0.2149532710280374,0.04914529914529915,0.0322571087121849,0.06884199863821949,-0.1808961461641584,0.020563899671165967
1115,0.03905100478941392,0.04404912106191761,-0.04854368932038833,-0.004314008211980455,0.03868064795600634,0.04408598857490295,0.08759469410980225,0.04836312927389806
1116,0.04086050420168075,0.04096518669812871,0.10937499999999994,0.03394660438767183,0.04254167126388875,0.044169872588883274,-0.0685144957983192,0.007018582310456878
1117,0.016323839662447326,0.056542908920049845,0.0736842105263158,0.005979252536133628,0.018378668132155163,0.057037372635160205,-0.05736037086386847,0.05056365638391622
1118,0.03956144120213034,0.07270159309667795,0.16819571865443428,0.13359189829778068,0.04189942779555811,0.07518324220273348,-0.12863427745230394,-0.060890305201102723
1119,0.0002915516780912508,0.036645739087608487,0.07978723404255317,0.06021348714927652,0.002674443883850408,0.03876082775792261,-0.07949568236446192,-0.02356774806166803
1120,0.02495459704880809,0.0479983278189976,0.1026548672566372,0.03715059361477639,0.028742764227642215,0.049787250972690406,-0.0777002702078291,0.010847734204221207
1121,0.014687779649694699,0.028886959713317145,0.02312925170068031,0.006442485793403077,0.015989536373099633,0.029958281266283138,-0.00844147205098561,0.022444473919914068
1122,0.020958158515717362,0.047964632082048014,0.0490196078431373,0.04332451444685387,0.022148581013939128,0.04800969659804971,-0.02806144932741994,0.0046401176351941464
1123,0.0030414209518685453,0.02633929945567129,0.14150943396226412,0.016270538758589602,0.0069818428238295205,0.0287798858399409,-0.13846801301039557,0.010068760697081687
1124,0.022799443643251482,0.052981509605930344,0.08730533270410568,0.03607621060849858,0.02670846699718088,0.05394104414759218,-0.0645058890608542,0.01690529899743176
1125,0.029332964423232077,0.06172017650136247,-0.0030487804878047697,0.04168123543123543,0.030132901612875185,0.06284004326331616,0.03238174491103685,0.020038941070127034
1126,-0.0028541279971521227,0.034063667949304044,0.05288461538461531,0.01133765655677374,0.0002641826970117833,0.037978977572195066,-0.05573874338176743,0.022726011392530304
1127,0.03398131535705795,0.06594423097416263,0.26874999999999993,0.17326909781861766,0.04096869712351947,0.07155605491687869,-0.23476868464294198,-0.10732486684445502
1128,-0.010378539947000331,0.0451017315657333,0.011554621848739566,0.003176682950894176,-0.008906394152295771,0.044483601201407624,-0.021933161795739897,0.041925048614839124
1129,0.011644243089877326,0.02236933392180801,0.09523809523809534,0.05349521329506503,0.013263766658285103,0.024900453403502498,-0.08359385214821802,-0.031125879373257018
1130,-0.006989266654674142,-6.52183862043243e-05,0.09772182254196649,0.058807609295990465,-0.0019275413891852722,0.004985270741565767,-0.10471108919664063,-0.05887282768219479
1131,-0.0010379957062421896,0.0025495537544117097,0.03361344537815125,0.019967631878225867,0.0008544593981271165,0.004670142068675415,-0.03465144108439344,-0.017418078123814157
1132,0.018780270108130992,0.03424342489975274,0.10394265232974909,0.2465392042804657,0.022043258792878828,0.03708116526317967,-0.0851623822216181,-0.21229577938071295
1133,-0.02037803745550215,0.03796916681219037,0.0758928571428572,0.03811289202942773,-0.017512672235310944,0.041846901529466185,-0.09627089459835936,-0.0001437252172373643
1134,0.03728319377990441,0.07042748261547127,-0.038775510204081653,0.0013364489906975974,0.03550005781015142,0.06951851422590369,0.07605870398398606,0.06909103362477367
1135,-0.042600600224213636,0.018489184173386075,-0.1648351648351648,-0.009157509157509153,-0.04399577794061216,0.020144375669046394,0.12223456461095117,0.027646693330895228
1136,0.026668894369246354,0.06190387875290332,0.018333333333333313,0.008772632409418946,0.026724371340575925,0.06082759734406973,0.008335561035913042,0.05313124634348437
1137,-0.0005033401259817438,0.04645233512694677,0.11475409836065564,0.064380087719028,0.0027797096847053115,0.04967322547465225,-0.11525743848663739,-0.017927752592081236
1138,-0.021830028531308443,0.0460773033842066,0.17417417417417413,0.15576645576645576,-0.01405037563668976,0.05034407152726539,-0.19600420270548258,-0.10968915238224916
1139,0.018888070850716643,0.035409171283051655,0.007936507936507908,0.012820512820512803,0.02027382833070035,0.03710539097119897,0.010951562914208735,0.022588658462538852
1140,0.014504960590128513,0.02475027490618964,0.07682291666666652,0.03976942038885807,0.017805289934779034,0.027067523431243634,-0.062317956076538006,-0.01501914548266843
1141,0.01662580806345837,0.06426953147371173,-0.02777777777777779,0.02222222222222222,0.016070254982609833,0.06269765653876463,0.04440358584123616,0.04204730925148951
1142,0.010050936493018359,0.02636112721458983,0.14141414141414144,0.02693516982911403,0.012141803936450701,0.026927476678486856,-0.13136320492112308,-0.0005740426145241992
1143,-0.006890797204742283,0.028825000763324837,0.14533132530120474,0.052130630469139766,-0.0023280570876519358,0.03265285284457395,-0.15222212250594702,-0.02330562970581493
1144,0.005656415827518413,0.03279031093547874,0.020270270270270285,0.013932223084953121,0.005341150576806175,0.032407653861965646,-0.014613854442751872,0.018858087850525618
1145,0.03316552557390251,0.08660743045985031,0.02219140083217752,0.07120607440300536,0.03448052773252919,0.0875341570745316,0.010974124741724989,0.01540135605684495
1146,0.011429742375428265,0.04812499043370208,0.07653061224489799,0.019125956138420594,0.012639077730327908,0.048409386202476506,-0.06510086986946972,0.028999034295281487
1147,-0.014252393069186908,0.02531308973191221,0.12595419847328249,0.11465316211964896,-0.009378080370446962,0.028920651786014745,-0.1402065915424694,-0.08934007238773675
1148,-0.019181155065586264,0.02235294452864811,0.06691919191919193,0.01869070669380267,-0.01628240045078888,0.02269349649261357,-0.0861003469847782,0.0036622378348454415
1149,0.032576963906581824,0.05708879502302805,0.08093278463648834,0.09069305175473791,0.033764453058049426,0.057801920865238665,-0.04835582072990652,-0.03360425673170986
1150,0.012623132471288656,0.01728979813209941,0.09788359788359802,0.02897213348038645,0.014761506993081874,0.01823112391122722,-0.08526046541230936,-0.01168233534828704
1151,0.004578095371866042,0.04635025671454604,0.1066571224051539,0.07356747455173744,0.009263687408115895,0.04871242899109207,-0.10207902703328786,-0.0272172178371914
1152,0.017539079175635908,0.0340022824630509,0.09206349206349218,0.1023809523809524,0.018459650173384468,0.03453543983670654,-0.07452441288785627,-0.06837866991790151
1153,0.0067621930194247115,0.040491214197447556,0.1556603773584906,0.057180557123238704,0.010456074188807674,0.04585167550282934,-0.14889818433906588,-0.016689342925791148
1154,0.037295455341813,0.07230034397570495,0.06765676567656764,0.06424004033653154,0.038792107854459745,0.07495308353483959,-0.030361310334754643,0.008060303639173413
1155,0.015624210670650451,0.03544924443306227,0.10173160173160178,0.13482443482443485,0.018811337650123994,0.03796347898888336,-0.08610739106095133,-0.09937519039137258
1156,-0.02111133634264628,0.015561516616546811,0.09009009009009017,0.1016510944664128,-0.018479954827780753,0.017283126578278324,-0.11120142643273645,-0.08608957784986598
1157,0.020611401218450842,0.03346554932058898,0.08227848101265822,0.03846153846153845,0.021682817046179803,0.034477689719246835,-0.06166707979420738,-0.004995989140949467
1158,-0.00161879537878451,0.021995455765654648,0.06336633663366342,0.11218953837305541,-0.0002711267008963514,0.02474295844134261,-0.06498513201244793,-0.09019408260740076
1159,0.008990874932903958,0.008881113666500073,-0.019230769230769273,0.023905547488021706,0.007007396941306476,0.009168932252006406,0.028221644163673232,-0.015024433821521632
1160,0.010550202019683375,0.03957036487299037,0.1450980392156862,0.07222225374355194,0.01437398960704761,0.04027275498238586,-0.13454783719600283,-0.03265188887056157
1161,0.0056133350208080746,0.023181156743038722,0.08727272727272728,0.0592213531055776,0.007341861434388086,0.026028979409592395,-0.0816593922519192,-0.03604019636253888
1162,0.012428067431240697,0.05757356945628206,0.0690265486725663,0.012335442351274609,0.013528706340878327,0.05733814303241186,-0.056598481241325604,0.04523812710500745
1163,0.02750123372025659,0.04215280689494208,0.08846426043878286,0.054380506007378704,0.03061176259281828,0.043999372602636894,-0.06096302671852627,-0.012227699112436624
1164,0.022699112476058048,0.06663218366969562,0.19020021074815596,0.15734578914810657,0.03127396282291972,0.07118710780983142,-0.16750109827209791,-0.09071360547841095
1165,0.007767962254006777,0.0591235066350794,0.1198156682027649,0.06955739055427476,0.012445175438596356,0.061282299672021895,-0.11204770594875813,-0.010433883919195364
1166,0.010055068881538287,0.06197241246443075,0.09381663113006389,0.0642206053882171,0.013399446589287822,0.06552695186439761,-0.0837615622485256,-0.002248192923786349
1167,0.036203801015939785,0.050926285538424265,-0.02083333333333337,0.002977151961877908,0.03370869108023389,0.048681785764804836,0.057037134349273155,0.04794913357654636
1168,0.016491917339616968,0.022177369094628224,0.07432432432432434,0.04791433593529912,0.018710899638734624,0.02451998375727857,-0.057832406984707374,-0.025736966840670894
1169,0.027384858175173443,0.03504266374600001,-0.10996563573883167,-0.01635124135124135,0.025922780562575132,0.034824016887215065,0.1373504939140051,0.051393905097241364
1170,0.018849981105932723,0.02692082907420107,0.10344827586206895,0.02962962962962963,0.020643664944556495,0.028391764465157482,-0.08459829475613623,-0.0027088005554285616
1171,0.014810081868428693,0.04400203697882174,0.14388489208633093,0.0998602131666532,0.018785170090081738,0.047712309779986306,-0.12907481021790224,-0.055858176187831454
1172,0.022935395060144637,0.0415164855976326,0.06043956043956045,0.017781593607898577,0.023878948130976574,0.045111595480844424,-0.03750416537941581,0.023734891989734025
1173,0.019104158197475796,0.05421161085854764,-0.04707792207792194,0.006474925288309563,0.017482929126442226,0.0523841486295166,0.06618208027539774,0.04773668557023808
1174,0.029786305730957197,0.05957262176383066,0.17977528089887662,0.45634920634920634,0.03327687443541105,0.06156955245068407,-0.14998897516791942,-0.3967765845853757
1175,-0.006852881698685476,0.06354588086072316,0.1958762886597939,0.1117063492063492,-0.00469156303752527,0.0641081230679792,-0.20272917035847937,-0.04816046834562604
1176,0.024062312383480222,0.06614755742560141,0.053211009174311985,0.0759190576440141,0.026147015293537246,0.0675645840835758,-0.029148696790831763,-0.009771500218412693
1177,0.010260605352343188,0.036416653990690634,0.022916666666666696,0.01200285847908017,0.012325007177720337,0.04084497240804719,-0.012656061314323508,0.024413795511610464
1178,0.005939801673148226,0.04040448563305729,0.09444444444444444,0.24379036672140122,0.009403081248901768,0.04317794798628913,-0.08850464277129622,-0.20338588108834393
1179,0.01937324438202248,0.05741233200535917,0.018726591760299616,0.0008017676040204258,0.02044121626786166,0.05749812494835577,0.0006466526217228652,0.05661056440133874
1180,0.020199408167098865,0.06476348118527633,0.019298245614035037,0.1477859913101799,0.020597515550412338,0.06548354629706601,0.0009011625530638279,-0.08302251012490355
1181,0.007537839538154123,0.040869332642944844,0.12740384615384615,0.05668863804072519,0.010697295620249347,0.0415005860105489,-0.11986600661569202,-0.015819305397780342
1182,0.039425376704137705,0.04088806933822245,-0.07586206896551717,0.009163449163449161,0.03623208228471386,0.03885677148103481,0.11528744566965488,0.03172462017477329
1183,0.0015337144013354287,0.05472131761802668,-0.0043290043290045155,0.05569783943870957,0.0010779009176568044,0.05555494470849004,0.005862718730339944,-0.0009765218206828907
1184,0.015838064201010527,0.06598120482688319,0.09532374100719421,0.028447887297896948,0.019076592872439124,0.06991768810069976,-0.07948567680618368,0.03753331752898624
1185,0.02815161399419197,0.03800009173732988,0.1269841269841271,0.1863789213533459,0.03155360739489299,0.0402865186309502,-0.09883251298993512,-0.14837882961601603
1186,0.05484516062942335,0.07014730286619342,0.1334951456310678,0.10484151554785592,0.056586132631084696,0.0759100673436563,-0.07864998500164444,-0.034694212681662506
1187,0.018235079995146508,0.052683253734964824,0.013592233009708687,0.00042185695515745136,0.01795561208471863,0.05191219066901817,0.004642846985437821,0.05226139677980737
1188,0.020447409733123978,0.036860119515426615,0.051851851851851816,0.07954545454545453,0.023008849557522026,0.03827309125106779,-0.03140444211872784,-0.042685335030027916
1189,0.012708946044373781,0.05144996465087798,0.17161716171617158,0.07991968891421695,0.016568170317357023,0.05468560641171635,-0.1589082156717978,-0.028469724263338977
1190,0.03230932203389836,0.03291168040780856,-0.021212121212121127,0.015895404211922745,0.03118148067263593,0.033572094691390664,0.053521443246019484,0.01701627619588582
1191,0.01819006479481655,0.022778107288178195,0.0838794233289647,0.03836615209569284,0.02094143185105668,0.025864097880901604,-0.06568935853414815,-0.015588044807514648
1192,0.01728458480368067,0.046546166969473474,0.0812581913499344,0.16298918472831514,0.021016756021182692,0.04830203432213459,-0.06397360654625373,-0.11644301775884167
1193,0.029144218435037672,0.029791843947866326,0.09499999999999997,0.08921062013963238,0.030497143026184892,0.03190436605817487,-0.0658557815649623,-0.059418776191766054
1194,0.03945211262074921,0.05425348985331843,0.07518796992481214,0.14271276771276772,0.04083161052787365,0.056715617240441635,-0.035735857304062923,-0.08845927785944929
1195,0.038946902057666266,0.04319748403593829,0.003007518796992459,0.06277455152832889,0.03820751672654521,0.04323826209123818,0.03593938326067381,-0.019577067492390604
1196,0.009513742071881715,0.043899677636060036,0.1861861861861861,0.18780636658810262,0.015680212014134276,0.049239220469959794,-0.17667244411430438,-0.1439066889520426
1197,0.00028264909739894595,0.06130301212898326,0.14030612244897966,0.07505767863976819,0.004687396239549613,0.0630333976848513,-0.14002347335158072,-0.013754666510784927
